,timestamp,u0,u1,u2,u3,u4,u5,u6,u7,vx,vy,vz,q0,q1,q2,q3,ang_vel_x,ang_vel_y,ang_vel_z,acc_b_x,acc_b_y,acc_b_z,ang_acc_b_x,ang_acc_b_y,ang_acc_b_z,old_index
3098,46590000.0,1541.3,1531.62,1526.7,1536.3,1006.92,1500.0,1500.0,1500.0,1.8788859629631043,-0.018869175519794227,0.12539895445108415,0.7209326199122837,0.07233126674379621,0.06866542436182499,0.6857905238866806,0.06481662765145302,0.0028290680687253675,0.0066882175548623,-0.006297762505710125,0.08190241269767284,-9.90276575088501,-0.32120664417743683,0.16778533533215523,-0.26019592583179474,3225
3099,46600000.0,1540.8,1531.92,1527.2,1535.8,1006.72,1500.0,1500.0,1500.0,1.8578674697875976,-0.017858015038073063,0.12553644597530364,0.7208744628088815,0.07257005253008433,0.06890048086643219,0.6858031153678894,0.067292720079422,0.00513077387586236,0.01060931384563446,0.03466692753136158,0.15140622109174728,-9.927946090698242,-0.11793678005536395,0.07266406466563542,-0.14610517024993896,3226
3100,46610000.0,1540.3,1532.22,1527.7,1535.3,1006.52,1500.0,1500.0,1500.0,1.836848976612091,-0.0168468545563519,0.12567393749952316,0.7208154364065691,0.07279909774661064,0.06912247430194508,0.6858188293196938,0.06614737957715988,0.003841836820356548,0.009897690266370773,0.04397971858270466,0.17929411306977272,-9.844718933105469,0.1380776409059763,0.06380516523495317,0.16877426207065582,3227
3101,46620000.0,1539.8,1532.52,1528.2,1534.8,1006.32,1500.0,1500.0,1500.0,1.8158304834365844,-0.015835694074630736,0.12581142902374268,0.720752932808616,0.07298918068408966,0.06929221546108072,0.6858470331538807,0.061232466250658035,0.0036907403264194727,0.01044832170009613,-0.047775816172361374,0.09900438785552979,-9.913627624511719,-0.13743874927361804,-0.023268322149912514,0.1022089309990406,3228
3102,46630000.0,1539.3,1532.82,1528.7,1534.3,1006.12,1500.0,1500.0,1500.0,1.794811990261078,-0.014824533592909575,0.1259489205479622,0.7206904292106628,0.07317926362156868,0.06946195662021637,0.6858752369880676,0.05091532816489538,0.0012537241758157809,0.011553275088469187,-0.009417763822057168,0.08563383668661118,-9.845251083374023,-0.6277074813842773,-0.08529686462134123,0.05866355914622545,3229
3103,46640000.0,1538.6153846153845,1533.423076923077,1529.4615384615386,1533.6923076923076,1005.9230769230769,1500.0,1500.0,1500.0,1.7737934970855713,-0.013813373111188413,0.1260864120721817,0.7206279256127097,0.0733693465590477,0.06963169777935202,0.6859034408222545,0.04368283227086067,-0.0037283634301275015,0.015622096136212349,-0.05591169744729996,0.13485439121723175,-9.857599258422852,-0.807521382967631,-0.24464576443036398,0.14728761712710065,3230
3104,46650000.0,1537.6538461538462,1534.4807692307693,1530.6153846153845,1532.923076923077,1005.7307692307693,1500.0,1500.0,1500.0,1.7527750039100647,-0.01280221262946725,0.1262239035964012,0.7205654220147566,0.07355942949652672,0.06980143893848766,0.6859316446564414,0.051074658830960594,-0.0020686689919481673,0.015426117926836014,-0.0036270981654524803,0.1091269887983799,-9.892827033996582,-0.38712959364056587,-0.3251156322658062,0.2424500361084938,3231
3105,46660000.0,1536.6923076923076,1535.5384615384614,1531.7692307692307,1532.1538461538462,1005.5384615384615,1500.0,1500.0,1500.0,1.731756510734558,-0.011791052147746086,0.12636139512062072,0.7205134263405433,0.07371265039994167,0.06994341027278167,0.6859552951959463,0.05308448523283005,-0.0036877940874546766,0.011156943626701832,0.009903185069561005,0.06806055456399918,-9.842771530151367,0.17089024186134338,-0.10447618241111437,0.010363077123959868,3232
3106,46670000.0,1535.7307692307693,1536.5961538461538,1532.923076923077,1531.3846153846155,1005.3461538461538,1500.0,1500.0,1500.0,1.7107380175590516,-0.010779891666024922,0.12649888664484024,0.720464057647265,0.07385665579484059,0.07007843915086526,0.6859778074117807,0.04613305317858855,-0.004010262394634386,0.011036881400893131,0.01469759363681078,0.0510421100188978,-9.941330909729004,0.030705727636814117,-0.049664206337183714,-0.22519412264227867,3233
3107,46680000.0,1534.7692307692307,1537.6538461538462,1534.076923076923,1530.6153846153845,1005.1538461538462,1500.0,1500.0,1500.0,1.689719524383545,-0.00976873118430376,0.12663637816905976,0.7204146889539865,0.07400066118973953,0.07021346802894886,0.6860003196276151,0.043523259460926056,0.0010498015908524394,0.008571981452405453,0.0015309827867895365,0.06459137797355652,-9.93838119506836,-0.32022316257158917,0.1067058282593886,-0.17642105122407278,3234
3108,46690000.0,1533.8076923076924,1538.7115384615386,1535.2307692307693,1529.8461538461538,1004.9615384615385,1500.0,1500.0,1500.0,1.6686210107803345,-0.008813188027124852,0.1266299605369568,0.7203653202607081,0.07414466658463845,0.07034849690703246,0.6860228318434495,0.03965840737024943,0.0029946552628340823,0.00879467853034536,-0.008102253079414368,0.09309050813317299,-10.019371509552002,-0.35855934023857117,0.37263061851263046,-0.12360543664544821,3235
3109,46700000.0,1532.8461538461538,1539.7692307692307,1536.3846153846155,1529.076923076923,1004.7692307692307,1500.0,1500.0,1500.0,1.6472024154663085,-0.00808011416811496,0.12604790627956391,0.7203159515674298,0.07428867197953738,0.07048352578511605,0.686045344059284,0.03470708057284355,0.003773787437239662,0.009832921205088496,0.01936059445142746,0.12508316338062286,-10.01227855682373,-0.41056913137435913,0.28961185614267987,0.008846379816532135,3236
3110,46710000.0,1531.8846153846155,1540.826923076923,1537.5384615384614,1528.3076923076924,1004.5769230769231,1500.0,1500.0,1500.0,1.6257838201522827,-0.007347040309105069,0.12546585202217103,0.7202625526831701,0.07440838275047448,0.07059323787689209,0.6860771545997033,0.02601398527622223,0.0013593020121334125,0.013042984646745026,-0.023405153304338455,0.07224150560796261,-9.903573989868164,-0.5657336860895157,0.08485987037420273,0.16928352043032646,3237
3111,46720000.0,1530.923076923077,1541.8846153846155,1538.6923076923076,1527.5384615384614,1004.3846153846154,1500.0,1500.0,1500.0,1.604365224838257,-0.006613966450095177,0.12488379776477813,0.7202064670049227,0.07451189710543706,0.07068607211112976,0.6861151640231793,0.021047938615083694,-0.0024361221585422754,0.009016959927976131,-0.043878063559532166,0.11186867952346802,-9.926023483276367,-0.712591290473938,-0.28045880794525146,0.08627515472471714,3238
3112,46730000.0,1529.9615384615386,1542.9423076923076,1539.8461538461538,1526.7692307692307,1004.1923076923077,1500.0,1500.0,1500.0,1.582946629524231,-0.005880892591085285,0.12430174350738525,0.7201503813266754,0.07461541146039963,0.07077890634536743,0.6861531734466553,0.026595724746584892,-0.002940275395909945,0.012743332112828892,-0.024252898176200688,0.07727068290114403,-9.852139949798584,-0.2594682350754738,-0.31399811059236526,0.010720053687691689,3239
3113,46740000.0,1529.0,1544.0,1541.0,1526.0,1004.0,1500.0,1500.0,1500.0,1.5615280342102051,-0.0051478187320753935,0.12371968924999237,0.7200942956484281,0.0747189258153622,0.0708717405796051,0.6861911828701313,0.02880898490548134,0.0007328258361667395,0.014104219153523445,-0.05221244692802429,0.05707031488418579,-9.920402526855469,0.21515698234240216,-0.06822320818901062,0.10592752198378245,3240
3114,46750000.0,1530.3541666666667,1542.9583333333333,1540.1666666666667,1527.6666666666667,1003.8958333333334,1500.0,1500.0,1500.0,1.5401094388961791,-0.004414744873065502,0.12313763499259948,0.7200382099701808,0.07482244017032477,0.07096457481384277,0.6862291922936072,0.03203074634075165,0.0034341686793292565,0.015304326079785824,-0.0872664600610733,0.08252193406224251,-10.04228925704956,0.3464667350053787,0.27933013439178467,0.1588580720126629,3241
3115,46760000.0,1531.7083333333333,1541.9166666666667,1539.3333333333333,1529.3333333333333,1003.7916666666666,1500.0,1500.0,1500.0,1.5186908435821533,-0.00368167101405561,0.1225555807352066,0.7199703638370221,0.07501784712076187,0.0711555526806758,0.6862589854460496,0.03552981838583946,0.006234786938875914,0.014779949560761452,0.007717625703662634,0.07388534396886826,-9.97038459777832,0.3799615104993184,0.30757225553194684,0.06848376741011937,3242
3116,46770000.0,1533.0625,1540.875,1538.5,1531.0,1003.6875,1500.0,1500.0,1500.0,1.4972722482681275,-0.0029485971550457183,0.12197352647781372,0.7198848770214961,0.07535109296441078,0.07149374599640186,0.6862764541919415,0.049932678540547684,0.0034210385056212544,0.013052468032886585,-0.02153913350775838,0.09949850384145975,-10.066972017288208,0.5988164693117142,0.16415612772107124,-0.09197693131864071,3243
3117,46780000.0,1534.4166666666667,1539.8333333333333,1537.6666666666667,1532.6666666666667,1003.5833333333334,1500.0,1500.0,1500.0,1.4758536529541015,-0.0022155232960358266,0.12139147222042083,0.7197993902059702,0.07568433880805969,0.07183193931212792,0.6862939229378333,0.07069491595029831,0.00380606553517282,0.014242313802242279,0.0003129607066512108,0.044164594262838364,-10.05131721496582,1.3859287897745767,-0.05136264984806379,-0.076195128262043,3244
3118,46790000.0,1535.7708333333333,1538.7916666666667,1536.8333333333333,1534.3333333333333,1003.4791666666666,1500.0,1500.0,1500.0,1.4541941833496095,-0.0014313134993426502,0.12058229044079781,0.7197139033904443,0.0760175846517086,0.07217013262785398,0.6863113916837252,0.09710533047715823,0.003918163982840876,0.014365753624588251,0.009060929485713132,0.09535183943808079,-10.158713340759277,2.188109576702118,-0.04813238023780286,0.05168670695275068,3245
