idx,timestamp,u0,u1,u3,u4,u6,throttle,aileron,elevator,rudder,vx,vy,vz,q0,q1,q2,q3,ang_vel_x,ang_vel_y,ang_vel_z,acc_b_x,acc_b_y,acc_b_z,ang_acc_b_x,ang_acc_b_y,ang_acc_b_z,aux1,landed
934,58.02,0,0,0,0,0,0.0,0,0.3928999999999999,0,10.678177,0,0.67181,0.9977723695565456,0.0,0.0667105580063339,0.0,0,-0.010169139,0,1.505155462388697,0,-9.669806503818508,0,0.0002982181280822,0,1,0
935,58.05,0,0,0,0,0,0.0,0,0.39225,0,10.684321,0,0.67258936,0.9977825336929478,0.0,0.0665583612875315,0.0,0,-0.010173866,0,1.502533265618988,0,-9.670129878157285,0,0.0002983347024492,0,1,0
936,58.08,0,0,0,0,0,0.0,0,0.3915999999999999,0,10.690476,0,0.67337143,0.9977926795614352,0.0,0.066406088678758,0.0,0,-0.010178604,0,1.4999105211793513,0,-9.670453779785992,0,0.0002984596889225,0,1,0
937,58.11,0,0,0,0,0,0.0,0,0.3909499999999999,0,10.696642,0,0.6741562,0.9978028066341073,0.0,0.0662537476155023,0.0,0,-0.010183355,0,1.4972870875327329,0,-9.670775829459126,0,0.0002985420499186,0,1,0
938,58.14,0,0,0,0,0,0.0,0,0.3903,0,10.702818,0,0.6749437,0.9978129153725748,0.0,0.0661013306649929,0.0,0,-0.010188119,0,1.4946632227080194,0,-9.671098439305078,0,0.0002986861509589,0,1,0
939,58.17,0,0,0,0,0,0.0,0,0.38965,0,10.709003,0,0.67573386,0.9978230052511776,0.0,0.0659488452628872,0.0,0,-0.010192894,0,1.492038425836326,0,-9.671418370364735,0,0.0002987641398978,0,1,0
940,58.2,0,0,0,0,0,0.0,0,0.389,0,10.715199,0,0.67652684,0.9978330767292256,0.0,0.065796283976281,0.0,0,-0.010197683,0,1.4894133175305182,0,-9.67173825909416,0,0.0002988527324105,0,1,0
941,58.23,0,0,0,0,0,0.0,0,0.38835,0,10.721406,0,0.67732257,0.9978431297723832,0.0,0.0656436468064893,0.0,0,-0.010202485,0,1.486787336448884,0,-9.67205608941742,0,0.0002989776103474,0,1,0
942,58.26,0,0,0,0,0,0.0,0,0.3877,0,10.727623,0,0.6781211,0.9978531638583524,0.0,0.0654909411894222,0.0,0,-0.0102073,0,1.4841607267872496,0,-9.67237231277108,0,0.00029903616711,0,1,0
943,58.29,0,0,0,0,0,0.0,0,0.38705,0,10.7338505,0,0.67892236,0.9978631794429864,0.0,0.0653381596919773,0.0,0,-0.010212129,0,1.4815337172165115,0,-9.672690070430605,0,0.0002991333002935,0,1,0
944,58.32,0,0,0,0,0,0.0,0,0.3863999999999999,0,10.740088,0,0.6797264,0.9978731764919012,0.0,0.0651853023154978,0.0,0,-0.010216971,0,1.4789059942842644,0,-9.673004948036962,0,0.0002992153418473,0,1,0
945,58.35,0,0,0,0,0,0.0,0,0.38575,0,10.746337,0,0.68053335,0.9978831544861672,0.0,0.0650323764961446,0.0,0,-0.010221827,0,1.47627769079783,0,-9.673318778325946,0,0.0002992845213482,0,1,0
946,58.38,0,0,0,0,0,0.0,0,0.3851,0,10.752597,0,0.6813431,0.9978931138781753,0.0,0.0648793748006193,0.0,0,-0.010226697,0,1.4736489011164466,0,-9.673632686675468,0,0.0002993644015495,0,1,0
947,58.41,0,0,0,0,0,0.0,0,0.3844499999999999,0,10.758867,0,0.6821556,0.9979030546334928,0.0,0.0647262972302924,0.0,0,-0.010231581,0,1.47101959690354,0,-9.67394649845231,0,0.0002994313633289,0,1,0
948,58.44,0,0,0,0,0,0.0,0,0.3838,0,10.765148,0,0.6829709,0.9979129767176708,0.0,0.0645731437865443,0.0,0,-0.010236478,0,1.468389552768227,0,-9.674259697818528,0,0.0002995370711873,0,1,0
949,58.47,0,0,0,0,0,0.0,0,0.38315,0,10.77144,0,0.683789,0.9979228800962424,0.0,0.0644199144707645,0.0,0,-0.010241389,0,1.465758550840116,0,-9.674570902166174,0,0.0002996275404537,0,1,0
950,58.5,0,0,0,0,0,0.0,0,0.3825,0,10.777741,0,0.68461,0.9979327647347253,0.0,0.0642666092843524,0.0,0,-0.010246314,0,1.463126979627091,0,-9.674880212754648,0,0.0002997050150209,0,1,0
951,58.53,0,0,0,0,0,0.0,0,0.38185,0,10.784054,0,0.68543386,0.9979426305986194,0.0,0.0641132282287165,0.0,0,-0.010251253,0,1.4604948570912175,0,-9.6751887348724,0,0.000299795382543,0,1,0
952,58.56,0,0,0,0,0,0.0,0,0.3812,0,10.790378,0,0.68626064,0.9979524771768712,0.0,0.0639597787406004,0.0,0,-0.010256206,0,1.4578619968839577,0,-9.675495765890409,0,0.000299870493173,0,1,0
953,58.59,0,0,0,0,0,0.0,0,0.38055,0,10.796712,0,0.6870903,0.9979623049137724,0.0,0.0638062533862527,0.0,0,-0.010261172,0,1.4552289680778288,0,-9.675803606435329,0,0.0002999324797023,0,1,0
954,58.62,0,0,0,0,0,0.0,0,0.3799,0,10.803057,0,0.6879228,0.9979721137747752,0.0,0.0636526521671102,0.0,0,-0.010266153,0,1.452594977966683,0,-9.676109930228307,0,0.000299981278828,0,1,0
955,58.65,0,0,0,0,0,0.0,0,0.37925,0,10.809413,0,0.6887582,0.9979819037253144,0.0,0.0634989750846192,0.0,0,-0.01027115,0,1.4499605767586268,0,-9.67641524857714,0,0.0003000714052984,0,1,0
956,58.68,0,0,0,0,0,0.0,0,0.3786,0,10.81578,0,0.68959653,0.9979916752027672,0.0,0.0633452147046182,0.0,0,-0.010276159,0,1.4473252354609396,0,-9.676718725619786,0,0.0003001199126109,0,1,0
957,58.71,0,0,0,0,0,0.0,0,0.37795,0,10.822157,0,0.6904378,0.9980014276982844,0.0,0.0631913784640447,0.0,0,-0.010281185,0,1.4446894681186284,0,-9.677022341275544,0,0.000300212003087,0,1,0
958,58.74,0,0,0,0,0,0.0,0,0.3772999999999999,0,10.828546,0,0.69128203,0.9980111611772488,0.0,0.063037466364374,0.0,0,-0.010286224,0,1.4420525718246178,0,-9.677322885843935,0,0.0003002886283415,0,1,0
959,58.77,0,0,0,0,0,0.0,0,0.37665,0,10.834945,0,0.69212925,0.9980208756050272,0.0,0.0628834784070911,0.0,0,-0.010291277,0,1.4394154791119036,0,-9.677623912307046,0,0.0003003519176718,0,1,0
960,58.8,0,0,0,0,0,0.0,0,0.376,0,10.841355,0,0.69297945,0.998030570946969,0.0,0.0627294145936907,0.0,0,-0.010296346,0,1.4367775491760344,0,-9.677923086893644,0,0.0003004019320411,0,1,0
961,58.83,0,0,0,0,0,0.0,0,0.3753499999999999,0,10.847776,0,0.69383264,0.9980402471684074,0.0,0.062575274925677,0.0,0,-0.010301429,0,1.4341393278635126,0,-9.678222627486528,0,0.0003004408064366,0,1,0
962,58.86,0,0,0,0,0,0.0,0,0.3747,0,10.854209,0,0.6946888,0.9980499044671955,0.0,0.0624210556865381,0.0,0,-0.010306528,0,1.4315002860875798,0,-9.678520205310967,0,0.0003004948961828,0,1,0
963,58.89,0,0,0,0,0,0.0,0,0.37405,0,10.860652,0,0.695548,0.9980595428069082,0.0,0.0622667568776899,0.0,0,-0.010311642,0,1.42886050225884,0,-9.678817379379764,0,0.0003005377775479,0,1,0
964,58.92,0,0,0,0,0,0.0,0,0.3733999999999999,0,10.867106,0,0.6964102,0.9980691619197156,0.0,0.0621123822186555,0.0,0,-0.010316771,0,1.4262201102284378,0,-9.67911305792278,0,0.0003005958775065,0,1,0
965,58.95,0,0,0,0,0,0.0,0,0.37275,0,10.873572,0,0.69727546,0.9980787620016937,0.0,0.061957927992845,0.0,0,-0.010321916,0,1.4235791247481313,0,-9.679407620832368,0,0.0003006404961934,0,1,0
966,58.98,0,0,0,0,0,0.0,0,0.3721,0,10.880049,0,0.6981438,0.9980883430163628,0.0,0.0618033942017044,0.0,0,-0.010327077,0,1.4209375167937772,0,-9.679701115475794,0,0.0003007025302369,0,1,0
967,59.01,0,0,0,0,0,0.0,0,0.3714499999999999,0,10.886537,0,0.69901514,0.998097904697566,0.0,0.0616487845648939,0.0,0,-0.010332252,0,1.4182951199752896,0,-9.679993443347676,0,0.000300698132847,0,1,0
968,59.04,0,0,0,0,0,0.0,0,0.3708,0,10.893036,0,0.69988954,0.9981074472395988,0.0,0.0614940953657464,0.0,0,-0.010337445,0,1.415652498329279,0,-9.680285917669591,0,0.0003007664507263,0,1,0
969,59.07,0,0,0,0,0,0.0,0,0.37015,0,10.899547,0,0.70076704,0.998116970605928,0.0,0.0613393266057379,0.0,0,-0.010342653,0,1.4130087615919122,0,-9.68057629869895,0,0.0003007946520761,0,1,0
970,59.1,0,0,0,0,0,0.0,0,0.3695,0,10.906068,0,0.70164764,0.9981264747600008,0.0,0.0611844782863545,0.0,0,-0.010347877,0,1.4103646656072484,0,-9.680867206512907,0,0.0003008402087396,0,1,0
971,59.13,0,0,0,0,0,0.0,0,0.36885,0,10.9126005,0,0.7025314,0.9981359596652472,0.0,0.0610295504090927,0.0,0,-0.010353116,0,1.4077196935909604,0,-9.681154387240625,0,0.0003008477869257,0,1,0
972,59.16,0,0,0,0,0,0.0,0,0.3681999999999999,0,10.919145,0,0.70341825,0.998145425285078,0.0,0.0608745429754591,0.0,0,-0.010358373,0,1.405074243596926,0,-9.681442576773051,0,0.0003008727916137,0,1,0
973,59.19,0,0,0,0,0,0.0,0,0.36755,0,10.9257,0,0.7043082,0.9981548715828854,0.0,0.0607194559869704,0.0,0,-0.010363646,0,1.4024282278778857,0,-9.681729185393294,0,0.0003009152597548,0,1,0
974,59.22,0,0,0,0,0,0.0,0,0.3669,0,10.932267,0,0.7052013,0.9981642987476632,0.0,0.0605642857267018,0.0,0,-0.010368935,0,1.3997813052460066,0,-9.682014166466614,0,0.0003009462044823,0,1,0
975,59.25,0,0,0,0,0,0.0,0,0.3662499999999999,0,10.938846,0,0.7060976,0.9981737065159912,0.0,0.0604090359145723,0.0,0,-0.010374241,0,1.397133797477817,0,-9.682298716401728,0,0.0003009679067756,0,1,0
976,59.28,0,0,0,0,0,0.0,0,0.3656,0,10.945436,0,0.7069971,0.998183094851205,0.0,0.0602537065521296,0.0,0,-0.010379563,0,1.394485720756795,0,-9.68258219323307,0,0.0003009802977408,0,1,0
977,59.31,0,0,0,0,0,0.0,0,0.36495,0,10.952037,0,0.70789975,0.9981924639405068,0.0,0.060098293922375,0.0,0,-0.010384902,0,1.3918370113761327,0,-9.682865714470294,0,0.0003010100946219,0,1,0
978,59.34,0,0,0,0,0,0.0,0,0.3642999999999999,0,10.95865,0,0.7088056,0.9982018135221534,0.0,0.0599428017453637,0.0,0,-0.010390258,0,1.389187597965278,0,-9.683146773226357,0,0.000301030524208,0,1,0
979,59.37,0,0,0,0,0,0.0,0,0.36365,0,10.965274,0,0.70971465,0.99821114378215,0.0,0.0597872263040483,0.0,0,-0.010395631,0,1.3865374846843463,0,-9.68342717470773,0,0.0003010415347251,0,1,0
980,59.4,0,0,0,0,0,0.0,0,0.363,0,10.9719095,0,0.7106269,0.9982204544598742,0.0,0.0596315713185747,0.0,0,-0.010401021,0,1.3838866598004005,0,-9.683706852557185,0,0.0003010699224051,0,1,0
981,59.43,0,0,0,0,0,0.0,0,0.3623499999999999,0,10.978557,0,0.7115424,0.9982297457401326,0.0,0.0594758330718471,0.0,0,-0.010406427,0,1.3812351734041006,0,-9.683983890305662,0,0.0003010888159612,0,1,0
982,59.46,0,0,0,0,0,0.0,0,0.3617,0,10.985215,0,0.71246123,0.998239017584408,0.0,0.0593200115653716,0.0,0,-0.01041185,0,1.3785828964951268,0,-9.684260677496638,0,0.0003010981538203,0,1,0
983,59.49,0,0,0,0,0,0.0,0,0.36105,0,10.991886,0,0.7133833,0.9982482699541628,0.0,0.0591641068006655,0.0,0,-0.010417291,0,1.37593004161359,0,-9.68453597807742,0,0.0003010980052665,0,1,0
984,59.52,0,0,0,0,0,0.0,0,0.3603999999999999,0,10.998569,0,0.7143087,0.9982575028108396,0.0,0.0590081187792567,0.0,0,-0.010422749,0,1.3732766690335916,0,-9.6848114158465,0,0.0003011175326005,0,1,0
985,59.55,0,0,0,0,0,0.0,0,0.35975,0,11.005262,0,0.7152374,0.9982667161158594,0.0,0.058852047502684,0.0,0,-0.010428225,0,1.3706225364211744,0,-9.685085143607914,0,0.0003011003471469,0,1,0
986,59.58,0,0,0,0,0,0.0,0,0.3591,0,11.011968,0,0.71616936,0.9982759098306244,0.0,0.058695892972497,0.0,0,-0.010433719,0,1.3679678319249724,0,-9.685357897788547,0,0.0003011051445748,0,1,0
987,59.61,0,0,0,0,0,0.0,0,0.3584499999999999,0,11.018685,0,0.71710473,0.9982850839165164,0.0,0.0585396551902561,0.0,0,-0.01043923,0,1.365312286663796,0,-9.685629408188085,0,0.0003010731658246,0,1,0
988,59.64,0,0,0,0,0,0.0,0,0.3578,0,11.025414,0,0.7180434,0.9982942383348958,0.0,0.0583833341575327,0.0,0,-0.01044476,0,1.362656327817128,0,-9.685900338249374,0,0.0003010902517471,0,1,0
989,59.67,0,0,0,0,0,0.0,0,0.3571499999999999,0,11.032155,0,0.71898544,0.9983033730471044,0.0,0.058226929875909,0.0,0,-0.010450308,0,1.359999406107972,0,-9.68616920647815,0,0.0003010726733686,0,1,0
990,59.7,0,0,0,0,0,0.0,0,0.3565,0,11.038908,0,0.7199309,0.9983124880144624,0.0,0.0580704423469781,0.0,0,-0.010455875,0,1.3573419874368906,0,-9.686437441980452,0,0.0003010476005635,0,1,0
991,59.73,0,0,0,0,0,0.0,0,0.35585,0,11.045672,0,0.72087973,0.9983215834140168,0.0,0.0579138678533062,0.0,0,-0.01046146,0,1.3546839928629677,0,-9.686704808495271,0,0.0003009899782838,0,1,0
992,59.76,0,0,0,0,0,0.0,0,0.3551999999999999,0,11.052449,0,0.7218319,0.9983306589901346,0.0,0.0577572101154786,0.0,0,-0.010467065,0,1.3520253341899322,0,-9.686971429442512,0,0.0003009815841531,0,1,0
993,59.79,0,0,0,0,0,0.0,0,0.35455,0,11.0592375,0,0.72278756,0.9983397149186536,0.0,0.0576004654160161,0.0,0,-0.010472688,0,1.349365932566533,0,-9.687236821052863,0,0.0003009405193664,0,1,0
994,59.82,0,0,0,0,0,0.0,0,0.3539,0,11.066038,0,0.72374666,0.9983487511590596,0.0,0.0574436337564547,0.0,0,-0.01047833,0,1.3467057901963253,0,-9.687500185715274,0,0.0003009463819063,0,1,0
995,59.85,0,0,0,0,0,0.0,0,0.3532499999999999,0,11.072851,0,0.72470915,0.998357767457408,0.0,0.0572867188575146,0.0,0,-0.01048399,0,1.3440449994409454,0,-9.687762779242544,0,0.0003009172270791,0,1,0
996,59.88,0,0,0,0,0,0.0,0,0.3526,0,11.079676,0,0.7256751,0.9983667639877198,0.0,0.0571297170016492,0.0,0,-0.01048967,0,1.341383616743176,0,-9.688025464408431,0,0.0003008551244985,0,1,0
997,59.91,0,0,0,0,0,0.0,0,0.35195,0,11.086513,0,0.7266446,0.998375740709416,0.0,0.0569726281904288,0.0,0,-0.010495369,0,1.338721461427366,0,-9.688285941060853,0,0.0003008447158884,0,1,0
998,59.94,0,0,0,0,0,0.0,0,0.3512999999999999,0,11.093361,0,0.7276175,0.9983846975818956,0.0,0.0568154524254351,0.0,0,-0.010501088,0,1.336058551156822,0,-9.688545455045082,0,0.0003008012474636,0,1,0
999,59.97,0,0,0,0,0,0.0,0,0.35065,0,11.100222,0,0.72859395,0.9983936345645352,0.0,0.0566581897082613,0.0,0,-0.0105068255,0,1.333395006469958,0,-9.688803211260764,0,0.0003007521855646,0,1,0
1000,60.0,0,0,0,0,0,0.0,0,0.35,0,11.107095,0,0.7295739,0.9984025516166896,0.0,0.056500840040512,0.0,0,-0.010512583,0,1.3307308837233958,0,-9.689061278395506,0,0.0003007250078999,0,1,0
1001,60.03,0,0,0,0,0,0.0,0,0.34935,0,11.11398,0,0.73055744,0.9984114486976912,0.0,0.0563434034238036,0.0,0,-0.01051836,0,1.3280658611920602,0,-9.689316565600969,0,0.0003006646098668,0,1,0
1002,60.06,0,0,0,0,0,0.0,0,0.3487,0,11.120878,0,0.7315445,0.9984203259761594,0.0,0.0561858761403582,0.0,0,-0.0105241565,0,1.3254003378212704,0,-9.689572743841383,0,0.0003006260478698,0,1,0
1003,60.09,0,0,0,0,0,0.0,0,0.3480500000000001,0,11.127788,0,0.7325351,0.9984291832008994,0.0,0.0560282619111548,0.0,0,-0.010529973,0,1.322734078749325,0,-9.689826584912607,0,0.0003006116073849,0,1,0
1004,60.12,0,0,0,0,0,0.0,0,0.3473999999999999,0,11.134709,0,0.7335294,0.9984380203311763,0.0,0.0558705607378445,0.0,0,-0.010535808,0,1.3200668706723124,0,-9.690078121408227,0,0.0003005083821586,0,1,0
1005,60.15,0,0,0,0,0,0.0,0,0.34675,0,11.141644,0,0.73452723,0.9984468375337804,0.0,0.0557127689025857,0.0,0,-0.010541665,0,1.3173995373562877,0,-9.690330598419928,0,0.0003004870361148,0,1,0
1006,60.18,0,0,0,0,0,0.0,0,0.3460999999999999,0,11.14859,0,0.73552877,0.9984556345592094,0.0,0.0555548901264916,0.0,0,-0.010547542,0,1.3147308738816466,0,-9.690579151800886,0,0.0003003765747382,0,1,0
1007,60.21,0,0,0,0,0,0.0,0,0.34545,0,11.155549,0,0.7365339,0.9984644115730316,0.0,0.0553969206916787,0.0,0,-0.01055344,0,1.312062157865892,0,-9.690830272774162,0,0.0003003480924126,0,1,0
1008,60.24,0,0,0,0,0,0.0,0,0.3448,0,11.16252,0,0.7375427,0.998473168532656,0.0,0.0552388605997469,0.0,0,-0.010559358,0,1.3093922208632764,0,-9.69107674057757,0,0.0003002579836415,0,1,0
1009,60.27,0,0,0,0,0,0.0,0,0.34415,0,11.169504,0,0.73855513,0.9984819053954688,0.0,0.0550807098523084,0.0,0,-0.010565297,0,1.3067219233734808,0,-9.691324364047755,0,0.0003001943189417,0,1,0
1010,60.3,0,0,0,0,0,0.0,0,0.3434999999999999,0,11.1765,0,0.73957133,0.9984906221188312,0.0,0.0549224684509875,0.0,0,-0.010571257,0,1.3040507420623948,0,-9.691569199251092,0,0.0003001013670656,0,1,0
1011,60.33,0,0,0,0,0,0.0,0,0.34285,0,11.18351,0,0.7405912,0.9984993186600803,0.0,0.0547641363974206,0.0,0,-0.010577239,0,1.3013789593834308,0,-9.6918143661492,0,0.0003000325540469,0,1,0
1012,60.36,0,0,0,0,0,0.0,0,0.3421999999999999,0,11.190532,0,0.7416148,0.99850799497653,0.0,0.0546057136932563,0.0,0,-0.0105832415,0,1.2987065649779168,0,-9.69205826158305,0,0.0002999598385614,0,1,0
1013,60.39,0,0,0,0,0,0.0,0,0.34155,0,11.197566,0,0.7426421,0.9985166510254694,0.0,0.0544472003401554,0.0,0,-0.010589265,0,1.29603340584258,0,-9.69230104964204,0,0.0002998575749758,0,1,0
1014,60.42,0,0,0,0,0,0.0,0,0.3409,0,11.204613,0,0.74367315,0.9985252867641636,0.0,0.0542885963397909,0.0,0,-0.010595311,0,1.2933595315462234,0,-9.69254280129276,0,0.000299784043855,0,1,0
1015,60.45,0,0,0,0,0,0.0,0,0.34025,0,11.211673,0,0.74470794,0.998533902149854,0.0,0.0541299016938482,0.0,0,-0.010601379,0,1.290685014943498,0,-9.692782591954588,0,0.0002997065728037,0,1,0
1016,60.48,0,0,0,0,0,0.0,0,0.3396,0,11.218745,0,0.7457465,0.998542497340816,0.0,0.0539711126841641,0.0,0,-0.010607468,0,1.2880096627641484,0,-9.693022153991969,0,0.0002996273711674,0,1,0
1017,60.51,0,0,0,0,0,0.0,0,0.3389500000000001,0,11.22583,0,0.74678886,0.9985510720920004,0.0,0.0538122330322451,0.0,0,-0.010613578,0,1.2853336470874237,0,-9.69326034044414,0,0.0002995463749166,0,1,0
1018,60.54,0,0,0,0,0,0.0,0,0.3382999999999999,0,11.232928,0,0.7478351,0.9985596265604496,0.0,0.053653259019889,0.0,0,-0.01061971,0,1.2826568329737822,0,-9.693495928788446,0,0.0002994612491833,0,1,0
1019,60.57,0,0,0,0,0,0.0,0,0.33765,0,11.240039,0,0.7488851,0.99856816070153,0.0,0.0534941906487352,0.0,0,-0.010625863,0,1.279979444177754,0,-9.693732248096694,0,0.0002993460229432,0,1,0
1020,60.6,0,0,0,0,0,0.0,0,0.3369999999999999,0,11.247163,0,0.74993896,0.9985766742718932,0.0,0.0533350316404237,0.0,0,-0.01063204,0,1.277301332384702,0,-9.693966547737642,0,0.0002992595395586,0,1,0
1021,60.63,0,0,0,0,0,0.0,0,0.33635,0,11.254299,0,0.7509967,0.9985851674267288,0.0,0.0531757782766946,0.0,0,-0.010638238,0,1.2746224475449226,0,-9.69419955613895,0,0.0002991427563685,0,1,0
1022,60.66,0,0,0,0,0,0.0,0,0.3357,0,11.261449,0,0.7520583,0.9985936401213252,0.0,0.0530164305592253,0.0,0,-0.010644459,0,1.2719429080710654,0,-9.694432166586054,0,0.0002990546821013,0,1,0
1023,60.69,0,0,0,0,0,0.0,0,0.33505,0,11.268611,0,0.7531238,0.998602092310946,0.0,0.0528569884897062,0.0,0,-0.010650702,0,1.2692625720748862,0,-9.694663344874067,0,0.0002989644725318,0,1,0
1024,60.72,0,0,0,0,0,0.0,0,0.3343999999999999,0,11.275786,0,0.75419325,0.9986105239508278,0.0,0.0526974520698404,0.0,0,-0.010656967,0,1.2665814084892049,0,-9.694892103316809,0,0.0002988438167351,0,1,0
1025,60.75,0,0,0,0,0,0.0,0,0.33375,0,11.282974,0,0.7552666,0.9986189351919004,0.0,0.0525378175811986,0.0,0,-0.010663255,0,1.2638997190846817,0,-9.695120736988724,0,0.000298754086423,0,1,0
1026,60.78,0,0,0,0,0,0.0,0,0.3330999999999999,0,11.290175,0,0.75634396,0.9986273257924394,0.0,0.0523780887455927,0.0,0,-0.010669566,0,1.2612170008004917,0,-9.695346680057805,0,0.0002986337189104,0,1,0
1027,60.81,0,0,0,0,0,0.0,0,0.33245,0,11.29739,0,0.7574253,0.9986356957076028,0.0,0.0522182655647648,0.0,0,-0.0106759,0,1.258533843332866,0,-9.695572946942358,0,0.0002985134612054,0,1,0
1028,60.84,0,0,0,0,0,0.0,0,0.3318,0,11.304618,0,0.75851065,0.9986440450864544,0.0,0.052058344320231,0.0,0,-0.010682257,0,1.2558498812147418,0,-9.695797001733766,0,0.0002984217886813,0,1,0
1029,60.87,0,0,0,0,0,0.0,0,0.33115,0,11.311858,0,0.7596,0.9986523736889752,0.0,0.0518983287339365,0.0,0,-0.010688636,0,1.2531651263858317,0,-9.696020370492732,0,0.0002982729208261,0,1,0
1030,60.9,0,0,0,0,0,0.0,0,0.3304999999999999,0,11.319112,0,0.7606934,0.998660681662983,0.0,0.0517382150873615,0.0,0,-0.01069504,0,1.2504797265936352,0,-9.696242371879244,0,0.0002981549466246,0,1,0
1031,60.93,0,0,0,0,0,0.0,0,0.32985,0,11.326379,0,0.7617908,0.99866896896174,0.0,0.0515780033822077,0.0,0,-0.010701467,0,1.247793534211178,0,-9.6964623843598,0,0.0002980082189469,0,1,0
1032,60.96,0,0,0,0,0,0.0,0,0.3291999999999999,0,11.333659,0,0.7628923,0.9986772355384798,0.0,0.0514176936201904,0.0,0,-0.010707919,0,1.2451067489480816,0,-9.696682381604772,0,0.0002978923548169,0,1,0
1033,60.99,0,0,0,0,0,0.0,0,0.32855,0,11.340953,0,0.7639979,0.9986854813464074,0.0,0.0512572858030384,0.0,0,-0.010714393,0,1.242419088550068,0,-9.69690082873458,0,0.0002977188320592,0,1,0
1034,61.02,0,0,0,0,0,0.0,0,0.3278999999999999,0,11.34826,0,0.76510763,0.9986937063387004,0.0,0.0510967799324938,0.0,0,-0.010720893,0,1.2397309339029663,0,-9.697118691754463,0,0.0002975784906721,0,1,0
1035,61.05,0,0,0,0,0,0.0,0,0.32725,0,11.35558,0,0.76622146,0.9987019104685072,0.0,0.0509361760103127,0.0,0,-0.010727417,0,1.2370418814408963,0,-9.697334869860985,0,0.0002974689606808,0,1,0
1036,61.08,0,0,0,0,0,0.0,0,0.3266,0,11.362914,0,0.76733947,0.9987100936889493,0.0,0.0507754740382645,0.0,0,-0.010733964,0,1.2343519574469286,0,-9.697548699271822,0,0.0002973013790787,0,1,0
1037,61.11,0,0,0,0,0,0.0,0,0.3259500000000001,0,11.370261,0,0.76846164,0.9987182561416726,0.0,0.0506146702976168,0.0,0,-0.010740536,0,1.2316614283787506,0,-9.69776290984615,0,0.0002971669292788,0,1,0
1038,61.14,0,0,0,0,0,0.0,0,0.3252999999999999,0,11.377622,0,0.769588,0.9987263975899888,0.0,0.0504537685106212,0.0,0,-0.010747133,0,1.228970063455181,0,-9.697974049281944,0,0.0002969765338116,0,1,0
1039,61.17,0,0,0,0,0,0.0,0,0.32465,0,11.384996,0,0.7707186,0.9987345181742884,0.0,0.0502927649585122,0.0,0,-0.010753755,0,1.2262781032647645,0,-9.698185427861656,0,0.0002968193005364,0,1,0
1040,61.2,0,0,0,0,0,0.0,0,0.3239999999999999,0,11.392385,0,0.7718533,0.9987426176590222,0.0,0.0501316633636299,0.0,0,-0.010760403,0,1.2235854843492795,0,-9.698396379184906,0,0.0002966661868308,0,1,0
1041,61.23,0,0,0,0,0,0.0,0,0.32335,0,11.399786,0,0.7729923,0.9987506961833224,0.0,0.0499704600071762,0.0,0,-0.010767076,0,1.2208920196795705,0,-9.698604779408004,0,0.0002965171336174,0,1,0
1042,61.26,0,0,0,0,0,0.0,0,0.3227,0,11.407201,0,0.7741356,0.9987587536983358,0.0,0.0498091548909132,0.0,0,-0.010773773,0,1.2181976743330325,0,-9.698811730562184,0,0.0002963405834787,0,1,0
1043,61.29,0,0,0,0,0,0.0,0,0.32205,0,11.41463,0,0.77528316,0.9987667901551786,0.0,0.0496477480166169,0.0,0,-0.0107804965,0,1.2155027208496485,0,-9.699017315696794,0,0.0002961680455828,0,1,0
1044,61.32,0,0,0,0,0,0.0,0,0.3213999999999999,0,11.422072,0,0.77643496,0.9987748055049366,0.0,0.0494862393860779,0.0,0,-0.010787245,0,1.2128070118000551,0,-9.69922292826735,0,0.0002959993385921,0,1,0
1045,61.35,0,0,0,0,0,0.0,0,0.32075,0,11.429529,0,0.7775911,0.9987827996986652,0.0,0.0493246290011008,0.0,0,-0.010794019,0,1.210110393347008,0,-9.699425703908553,0,0.0002958636993652,0,1,0
1046,61.38,0,0,0,0,0,0.0,0,0.3200999999999999,0,11.436999,0,0.7787516,0.9987907726873892,0.0,0.0491629168635047,0.0,0,-0.010800818,0,1.2074131148432925,0,-9.69962760572946,0,0.0002956417785014,0,1,0
1047,61.41,0,0,0,0,0,0.0,0,0.31945,0,11.444484,0,0.77991647,0.998798724604647,0.0,0.0490010992543077,0.0,0,-0.010807645,0,1.2047151597167378,0,-9.69982935705362,0,0.0002954868935385,0,1,0
1048,61.44,0,0,0,0,0,0.0,0,0.3188,0,11.451982,0,0.78108567,0.9988066552176528,0.0,0.0488391798961136,0.0,0,-0.010814496,0,1.202016476304976,0,-9.700029334922228,0,0.0002953063349696,0,1,0
1049,61.47,0,0,0,0,0,0.0,0,0.31815,0,11.459494,0,0.7822593,0.9988145646586756,0.0,0.0486771550699106,0.0,0,-0.010821374,0,1.1993168411351838,0,-9.70022752419652,0,0.0002951293863277,0,1,0
1050,61.5,0,0,0,0,0,0.0,0,0.3174999999999999,0,11.467019,0,0.7834373,0.9988224528768064,0.0,0.0485150247774871,0.0,0,-0.010828278,0,1.1966164314821897,0,-9.700425295280263,0,0.000294958312263,0,1,0
1051,61.53,0,0,0,0,0,0.0,0,0.3168499999999999,0,11.474559,0,0.7846198,0.9988303196409738,0.0,0.0483527927415797,0.0,0,-0.010835208,0,1.193915208559665,0,-9.700619794947537,0,0.0002947613368278,0,1,0
