idx,timestamp,u0,u1,u3,u4,u6,throttle,aileron,elevator,rudder,vx,vy,vz,q0,q1,q2,q3,ang_vel_x,ang_vel_y,ang_vel_z,acc_b_x,acc_b_y,acc_b_z,ang_acc_b_x,ang_acc_b_y,ang_acc_b_z,aux1
1032,60.96,0,0,0,0,0,0.0,0,0.32919999999999994,0,11.333659,0,0.7628923,0.9986772355384798,0.0,0.051417693620190476,0.0,0,-0.010707919,0,1.2451067489480816,0,-9.696682381604772,0,0.00029789235481691073,0,1
1033,60.989999999999995,0,0,0,0,0,0.0,0,0.32855,0,11.340953,0,0.7639979,0.9986854813464074,0.0,0.05125728580303842,0.0,0,-0.010714393,0,1.2424190885500679,0,-9.69690082873458,0,0.0002977188320592493,0,1
1034,61.019999999999996,0,0,0,0,0,0.0,0,0.32789999999999997,0,11.34826,0,0.76510763,0.9986937063387004,0.0,0.051096779932493896,0.0,0,-0.010720893,0,1.2397309339029663,0,-9.697118691754465,0,0.00029757849067211606,0,1
1035,61.05,0,0,0,0,0,0.0,0,0.32725000000000004,0,11.35558,0,0.76622146,0.9987019104685073,0.0,0.05093617601031278,0.0,0,-0.010727417,0,1.2370418814408963,0,-9.697334869860983,0,0.0002974689606808201,0,1
1036,61.08,0,0,0,0,0,0.0,0,0.3266,0,11.362914,0,0.76733947,0.9987100936889491,0.0,0.050775474038264545,0.0,0,-0.010733964,0,1.2343519574469286,0,-9.697548699271822,0,0.0002973013790787779,0,1
1037,61.11,0,0,0,0,0,0.0,0,0.3259500000000001,0,11.370261,0,0.76846164,0.9987182561416726,0.0,0.050614670297616855,0.0,0,-0.010740536,0,1.2316614283787506,0,-9.69776290984615,0,0.00029716692927888645,0,1
1038,61.14,0,0,0,0,0,0.0,0,0.3252999999999999,0,11.377622,0,0.769588,0.9987263975899889,0.0,0.05045376851062122,0.0,0,-0.010747133,0,1.228970063455181,0,-9.697974049281944,0,0.00029697653381168204,0,1
1039,61.169999999999995,0,0,0,0,0,0.0,0,0.32465,0,11.384996,0,0.7707186,0.9987345181742883,0.0,0.05029276495851225,0.0,0,-0.010753755,0,1.2262781032647643,0,-9.698185427861656,0,0.00029681930053648825,0,1
1040,61.199999999999996,0,0,0,0,0,0.0,0,0.32399999999999995,0,11.392385,0,0.7718533,0.9987426176590222,0.0,0.050131663363629946,0.0,0,-0.010760403,0,1.2235854843492795,0,-9.698396379184906,0,0.0002966661868308142,0,1
1041,61.23,0,0,0,0,0,0.0,0,0.32335,0,11.399786,0,0.7729923,0.9987506961833225,0.0,0.04997046000717629,0.0,0,-0.010767076,0,1.2208920196795705,0,-9.698604779408003,0,0.00029651713361742,0,1
1042,61.26,0,0,0,0,0,0.0,0,0.3227,0,11.407201,0,0.7741356,0.9987587536983358,0.0,0.04980915489091324,0.0,0,-0.010773773,0,1.2181976743330323,0,-9.698811730562184,0,0.00029634058347877053,0,1
1043,61.29,0,0,0,0,0,0.0,0,0.32205000000000006,0,11.41463,0,0.77528316,0.9987667901551786,0.0,0.04964774801661698,0.0,0,-0.0107804965,0,1.2155027208496483,0,-9.699017315696794,0,0.00029616804558281386,0,1
1044,61.32,0,0,0,0,0,0.0,0,0.3213999999999999,0,11.422072,0,0.77643496,0.9987748055049366,0.0,0.04948623938607794,0.0,0,-0.010787245,0,1.2128070118000551,0,-9.69922292826735,0,0.0002959993385921705,0,1
1045,61.349999999999994,0,0,0,0,0,0.0,0,0.32075,0,11.429529,0,0.7775911,0.9987827996986651,0.0,0.04932462900110085,0.0,0,-0.010794019,0,1.210110393347008,0,-9.699425703908553,0,0.00029586369936521347,0,1
1046,61.379999999999995,0,0,0,0,0,0.0,0,0.32009999999999994,0,11.436999,0,0.7787516,0.9987907726873892,0.0,0.04916291686350473,0.0,0,-0.010800818,0,1.2074131148432925,0,-9.69962760572946,0,0.000295641778501471,0,1
1047,61.41,0,0,0,0,0,0.0,0,0.31945,0,11.444484,0,0.77991647,0.998798724604647,0.0,0.04900109925430772,0.0,0,-0.010807645,0,1.2047151597167378,0,-9.69982935705362,0,0.00029548689353850504,0,1
1048,61.44,0,0,0,0,0,0.0,0,0.3188,0,11.451982,0,0.78108567,0.9988066552176528,0.0,0.04883917989611364,0.0,0,-0.010814496,0,1.2020164763049759,0,-9.700029334922228,0,0.00029530633496962914,0,1
1049,61.47,0,0,0,0,0,0.0,0,0.31815000000000004,0,11.459494,0,0.7822593,0.9988145646586757,0.0,0.048677155069910605,0.0,0,-0.010821374,0,1.1993168411351838,0,-9.70022752419652,0,0.00029512938632777076,0,1
1050,61.5,0,0,0,0,0,0.0,0,0.3174999999999999,0,11.467019,0,0.7834373,0.9988224528768063,0.0,0.04851502477748717,0.0,0,-0.010828278,0,1.1966164314821897,0,-9.700425295280265,0,0.0002949583122630078,0,1
1051,61.53,0,0,0,0,0,0.0,0,0.31684999999999997,0,11.474559,0,0.7846198,0.9988303196409738,0.0,0.04835279274157971,0.0,0,-0.010835208,0,1.193915208559665,0,-9.700619794947535,0,0.00029476133682785407,0,1
1052,61.559999999999995,0,0,0,0,0,0.0,0,0.3161999999999999,0,11.482113,0,0.7858068,0.998838165081541,0.0,0.04819045524313219,0.0,0,-0.010842164,0,1.191213326932532,0,-9.700813897286226,0,0.00029456772682633417,0,1
1053,61.589999999999996,0,0,0,0,0,0.0,0,0.31555,0,11.489681,0,0.7869982,0.9988459891475012,0.0,0.04802801228397771,0.0,0,-0.010849147,0,1.1885107237377512,0,-9.70100735697929,0,0.00029435041514019146,0,1
1054,61.62,0,0,0,0,0,0.0,0,0.31489999999999996,0,11.497263,0,0.7881941,0.9988537917878152,0.0,0.04786546386596439,0.0,0,-0.010856158,0,1.1858074364634905,0,-9.701200269757077,0,0.0002941730546459868,0,1
1055,61.65,0,0,0,0,0,0.0,0,0.31425000000000003,0,11.504859,0,0.7893946,0.9988615731291177,0.0,0.04770280626990601,0.0,0,-0.010863195,0,1.1831031652145176,0,-9.70139002302696,0,0.00029396933379030414,0,1
1056,61.68,0,0,0,0,0,0.0,0,0.3136,0,11.512469,0,0.79059964,0.9988693329413847,0.0,0.04754004321867224,0.0,0,-0.010870259,0,1.1803981727850927,0,-9.701578506657738,0,0.00029374155753150683,0,1
1057,61.71,0,0,0,0,0,0.0,0,0.31295000000000006,0,11.520094,0,0.79180926,0.9988770711734775,0.0,0.04737717471415653,0.0,0,-0.010877351,0,1.1776924190056728,0,-9.701766808280016,0,0.00029355128364390597,0,1
1058,61.739999999999995,0,0,0,0,0,0.0,0,0.3122999999999999,0,11.527733,0,0.79302347,0.9988847879501114,0.0,0.04721419703713162,0.0,0,-0.01088447,0,1.1749858266865605,0,-9.701952749730584,0,0.00029333676588440456,0,1
1059,61.769999999999996,0,0,0,0,0,0.0,0,0.31165,0,11.535386,0,0.79424226,0.9988924832182599,0.0,0.047051110189435176,0.0,0,-0.010891617,0,1.1722785212176712,0,-9.702138355166738,0,0.0002931003068306473,0,1
1060,61.8,0,0,0,0,0,0.0,0,0.31099999999999994,0,11.543054,0,0.7954657,0.9989001567501904,0.0,0.04688791789411356,0.0,0,-0.010898792,0,1.169570663154805,0,-9.702322375478131,0,0.00029287148214562675,0,1
1061,61.83,0,0,0,0,0,0.0,0,0.31035,0,11.550735,0,0.7966938,0.9989078086686939,0.0,0.04672461643189968,0.0,0,-0.010905996,0,1.166861752092656,0,-9.702505162492306,0,0.00029265272030737485,0,1
1062,61.86,0,0,0,0,0,0.0,0,0.3097,0,11.558432,0,0.7979266,0.9989154389206398,0.0,0.04656120580467792,0.0,0,-0.010913228,0,1.1641520371415282,0,-9.7026860422446,0,0.00029241165687235237,0,1
1063,61.89,0,0,0,0,0,0.0,0,0.30905000000000005,0,11.566142,0,0.79916406,0.9989230474528625,0.0,0.04639768601434839,0.0,0,-0.010920488,0,1.1614417207979137,0,-9.702866283951579,0,0.00029218048526781146,0,1
1064,61.919999999999995,0,0,0,0,0,0.0,0,0.3083999999999999,0,11.573868,0,0.8004063,0.9989306343843968,0.0,0.04623405334152035,0.0,0,-0.010927777,0,1.1587303135294418,0,-9.703043305385393,0,0.00029195431887676633,0,1
1065,61.949999999999996,0,0,0,0,0,0.0,0,0.30774999999999997,0,11.581608,0,0.8016532,0.9989381994885514,0.0,0.046070311509375655,0.0,0,-0.010935094,0,1.1560183310571053,0,-9.70322153608116,0,0.0002917079851330233,0,1
1066,61.98,0,0,0,0,0,0.0,0,0.30709999999999993,0,11.589362,0,0.8029049,0.9989457428830695,0.0,0.045906456798499085,0.0,0,-0.0109424405,0,1.1533054901544202,0,-9.703397151403308,0,0.0002915012939967191,0,1
1067,62.01,0,0,0,0,0,0.0,0,0.30645,0,11.597132,0,0.8041614,0.9989532643424072,0.0,0.04574249293216098,0.0,0,-0.010949815,0,1.1505917325823234,0,-9.703570873256163,0,0.0002912393777010097,0,1
1068,62.04,0,0,0,0,0,0.0,0,0.30579999999999996,0,11.604916,0,0.8054227,0.998960763983014,0.0,0.045578416190922115,0.0,0,-0.010957219,0,1.1478774081035712,0,-9.703744776771611,0,0.0002910194934124014,0,1
1069,62.07,0,0,0,0,0,0.0,0,0.30515000000000003,0,11.612715,0,0.8066889,0.9989682417496768,0.0,0.045414226576694396,0.0,0,-0.010964651,0,1.145162040866816,0,-9.703916044636367,0,0.00029074402713770084,0,1
1070,62.099999999999994,0,0,0,0,0,0.0,0,0.3044999999999999,0,11.620528,0,0.8079599,0.9989756975871446,0.0,0.04524992409140615,0.0,0,-0.010972112,0,1.142446053321646,0,-9.704086759378512,0,0.00029051048831488924,0,1
1071,62.129999999999995,0,0,0,0,0,0.0,0,0.30384999999999995,0,11.628357,0,0.8092358,0.9989831314401288,0.0,0.04508550873700216,0.0,0,-0.010979604,0,1.1397290552709889,0,-9.704255845848866,0,0.0002902562011412294,0,1
1072,62.16,0,0,0,0,0,0.0,0,0.3031999999999999,0,11.6362,0,0.8105166,0.9989905432533038,0.0,0.044920980515443645,0.0,0,-0.010987124,0,1.1370114746664663,0,-9.704424023518287,0,0.0002900110906267992,0,1
1073,62.19,0,0,0,0,0,0.0,0,0.30255,0,11.644058,0,0.8118023,0.9989979329713061,0.0,0.04475633942870836,0.0,0,-0.010994675,0,1.134292970685784,0,-9.704589439188059,0,0.00028974496047846145,0,1
1074,62.22,0,0,0,0,0,0.0,0,0.30189999999999995,0,11.651931,0,0.813093,0.9990053005387347,0.0,0.044591585478790566,0.0,0,-0.011002255,0,1.1315736570328496,0,-9.704754383675041,0,0.0002894903149423532,0,1
1075,62.25,0,0,0,0,0,0.0,0,0.30125,0,11.659819,0,0.8143887,0.9990126460656537,0.0,0.04442671494608899,0.0,0,-0.0110098645,0,1.1288534847153338,0,-9.704916988291647,0,0.00028921437887232223,0,1
1076,62.28,0,0,0,0,0,0.0,0,0.3006,0,11.667722,0,0.8156894,0.999019969494743,0.0,0.04426172783254922,0.0,0,-0.011017505,0,1.1261325463711107,0,-9.70507837753249,0,0.00028891947965839883,0,1
1077,62.309999999999995,0,0,0,0,0,0.0,0,0.29995000000000005,0,11.67564,0,0.8169951,0.9990272706043704,0.0,0.04409662786180055,0.0,0,-0.011025176,0,1.1234109219418347,0,-9.705239634152981,0,0.00028863589126338507,0,1
1078,62.339999999999996,0,0,0,0,0,0.0,0,0.2992999999999999,0,11.683574,0,0.8183058,0.9990345495026394,0.0,0.04393141131421049,0.0,0,-0.011032878,0,1.1206884237058163,0,-9.705399315989673,0,0.0002883635672079986,0,1
1079,62.37,0,0,0,0,0,0.0,0,0.29864999999999997,0,11.691523,0,0.81962156,0.9990418061321115,0.0,0.04376607819177583,0.0,0,-0.011040611,0,1.1179650541551331,0,-9.705557920181896,0,0.0002881024503050918,0,1
1080,62.4,0,0,0,0,0,0.0,0,0.29799999999999993,0,11.699486,0,0.82094246,0.9990490404353078,0.0,0.043600628496510606,0.0,0,-0.011048375,0,1.1152408319698819,0,-9.7057142013861,0,0.0002877937109430061,0,1
1081,62.43,0,0,0,0,0,0.0,0,0.29735,0,11.707464,0,0.8222685,0.9990562525165179,0.0,0.04343505850867152,0.0,0,-0.01105617,0,1.1125157114634558,0,-9.705868655764181,0,0.00028749841963645435,0,1
1082,62.46,0,0,0,0,0,0.0,0,0.29669999999999996,0,11.715459,0,0.8235997,0.9990634421551401,0.0,0.043269371952028145,0.0,0,-0.011063997,0,1.1097897304443265,0,-9.706021212031432,0,0.0002871834976536997,0,1
1083,62.489999999999995,0,0,0,0,0,0.0,0,0.29605000000000004,0,11.723469,0,0.82493603,0.9990706094541477,0.0,0.04310356510681856,0.0,0,-0.011071855,0,1.107063178704542,0,-9.706174731155649,0,0.0002869125445399137,0,1
1084,62.519999999999996,0,0,0,0,0,0.0,0,0.2953999999999999,0,11.731494,0,0.82627755,0.9990777541940911,0.0,0.04293764169690108,0.0,0,-0.011079744,0,1.1043355797007353,0,-9.706325395897068,0,0.0002866216398771723,0,1
1085,62.55,0,0,0,0,0,0.0,0,0.29474999999999996,0,11.739534,0,0.82762426,0.9990848764766249,0.0,0.04277159800249563,0.0,0,-0.011087665,0,1.1016072602320233,0,-9.70647469309146,0,0.00028631312411593623,0,1
1086,62.58,0,0,0,0,0,0.0,0,0.2940999999999999,0,11.74759,0,0.8289762,0.9990919762421709,0.0,0.042605434025641424,0.0,0,-0.011095618,0,1.0988779077120605,0,-9.706622551624259,0,0.0002860176372938744,0,1
1087,62.61,0,0,0,0,0,0.0,0,0.29345,0,11.755662,0,0.8303335,0.9990990534311078,0.0,0.04243914976839564,0.0,0,-0.011103602,0,1.09614770494471,0,-9.70676809530275,0,0.000285701876928377,0,1
1088,62.64,0,0,0,0,0,0.0,0,0.29279999999999995,0,11.763749,0,0.83169603,0.9991061079837716,0.0,0.042272745232833434,0.0,0,-0.011111619,0,1.093416776389278,0,-9.706913606481018,0,0.0002854014762818537,0,1
1089,62.669999999999995,0,0,0,0,0,0.0,0,0.29215,0,11.771852,0,0.8330639,0.9991131398404558,0.0,0.042106220421048,0.0,0,-0.011119668,0,1.0906849077120047,0,-9.707056638511437,0,0.00028505449022803,0,1
1090,62.699999999999996,0,0,0,0,0,0.0,0,0.29149999999999987,0,11.77997,0,0.8344371,0.999120149097648,0.0,0.04193957161313803,0.0,0,-0.011127751,0,1.087952440805494,0,-9.707199267181432,0,0.0002847537433985978,0,1
1091,62.73,0,0,0,0,0,0.0,0,0.29084999999999994,0,11.788104,0,0.8358156,0.999127135538077,0.0,0.041772802533193425,0.0,0,-0.011135866,0,1.0852188610335791,0,-9.707340025249191,0,0.00028443456706237684,0,1
1092,62.76,0,0,0,0,0,0.0,0,0.2901999999999999,0,11.796254,0,0.83719957,0.9991340992569007,0.0,0.04160590946129739,0.0,0,-0.011144013,0,1.0824843035269578,0,-9.70747826519294,0,0.00028412799403216627,0,1
1093,62.79,0,0,0,0,0,0.0,0,0.28955,0,11.8044195,0,0.83858895,0.9991410401923742,0.0,0.0414388923995383,0.0,0,-0.011152193,0,1.079749026290794,0,-9.707615834618895,0,0.00028380524156310593,0,1
1094,62.82,0,0,0,0,0,0.0,0,0.28889999999999993,0,11.812601,0,0.8399838,0.999147958282707,0.0,0.041271751350023256,0.0,0,-0.011160405,0,1.077012835202471,0,-9.70775130048482,0,0.00028349489929416357,0,1
1095,62.849999999999994,0,0,0,0,0,0.0,0,0.28825,0,11.820799,0,0.8413842,0.999154853466063,0.0,0.041104486314878105,0.0,0,-0.01116865,0,1.0742757064354707,0,-9.707884766296806,0,0.0002831344938023881,0,1
1096,62.879999999999995,0,0,0,0,0,0.0,0,0.28759999999999997,0,11.829012,0,0.84279,0.9991617256805615,0.0,0.04093709729624752,0.0,0,-0.01117693,0,1.071538076237118,0,-9.708018897875,0,0.00028279369249372083,0,1
1097,62.91,0,0,0,0,0,0.0,0,0.28695000000000004,0,11.837241,0,0.8442014,0.9991685748642755,0.0,0.04076958429629499,0.0,0,-0.011185243,0,1.0687992592736635,0,-9.708149878821901,0,0.00028243621287016177,0,1
1098,62.94,0,0,0,0,0,0.0,0,0.2862999999999999,0,11.845487,0,0.84561837,0.9991754011064873,0.0,0.04060194359498447,0.0,0,-0.01119359,0,1.066059723464022,0,-9.708279978421512,0,0.00028209574855410423,0,1
1099,62.97,0,0,0,0,0,0.0,0,0.28564999999999996,0,11.853748,0,0.8470409,0.9991822041926756,0.0,0.040434178916684986,0.0,0,-0.011201972,0,1.0633192930362578,0,-9.70840831539927,0,0.0002817094939550438,0,1
1100,63.0,0,0,0,0,0,0.0,0,0.2849999999999999,0,11.862026,0,0.848469,0.9991889842107798,0.0,0.040266286541348,0.0,0,-0.0112103885,0,1.060578067525553,0,-9.708536402508775,0,0.0002813714237542109,0,1
1101,63.03,0,0,0,0,0,0.0,0,0.28435,0,11.87032,0,0.84990275,0.9991957410968132,0.0,0.0400982664711375,0.0,0,-0.011218839,0,1.0578358456421961,0,-9.708662323136716,0,0.0002810186761866763,0,1
1102,63.059999999999995,0,0,0,0,0,0.0,0,0.28369999999999995,0,11.878631,0,0.8513422,0.9992024747867402,0.0,0.03993011870823701,0.0,0,-0.011227325,0,1.0550926683135518,0,-9.708785852546608,0,0.000280651052569906,0,1
1103,63.089999999999996,0,0,0,0,0,0.0,0,0.28305,0,11.886957,0,0.8527873,0.9992091852164775,0.0,0.039761843254849646,0.0,0,-0.011235844,0,1.052348728910276,0,-9.70890865696825,0,0.00028029994971687857,0,1
1104,63.12,0,0,0,0,0,0.0,0,0.2823999999999999,0,11.8953,0,0.85423815,0.9992158723218935,0.0,0.03959344011319816,0.0,0,-0.011244399,0,1.0496038443716618,0,-9.70902983270035,0,0.0002799337025001673,0,1
1105,63.15,0,0,0,0,0,0.0,0,0.28174999999999994,0,11.903659,0,0.8556947,0.9992225361856778,0.0,0.039424905563130955,0.0,0,-0.011252988,0,1.0468580813325283,0,-9.709149523187378,0,0.0002795546837714239,0,1
1106,63.18,0,0,0,0,0,0.0,0,0.2810999999999999,0,11.912034,0,0.85715705,0.9992291767417176,0.0,0.03925623960683594,0.0,0,-0.011261613,0,1.0441112601653264,0,-9.709267061536714,0,0.0002791944055377068,0,1
1107,63.21,0,0,0,0,0,0.0,0,0.28045,0,11.920426,0,0.8586253,0.9992357937782369,0.0,0.039087445968964726,0.0,0,-0.011270273,0,1.0413635804396164,0,-9.709382124983913,0,0.00027878434251684433,0,1
1108,63.239999999999995,0,0,0,0,0,0.0,0,0.27979999999999994,0,11.928835,0,0.8600993,0.9992423873758917,0.0,0.038918520929351545,0.0,0,-0.011278968,0,1.0386152459048035,0,-9.70949781223064,0,0.00027839530619769043,0,1
1109,63.269999999999996,0,0,0,0,0,0.0,0,0.27915,0,11.93726,0,0.8615792,0.9992489574684175,0.0,0.038749464490245016,0.0,0,-0.0112877,0,1.035865810916079,0,-9.70961084761789,0,0.0002779954138856377,0,1
1110,63.3,0,0,0,0,0,0.0,0,0.27849999999999986,0,11.945702,0,0.86306494,0.9992555039894989,0.0,0.03858027665391416,0.0,0,-0.011296469,0,1.0331155738216613,0,-9.70972195343146,0,0.00027764581512891123,0,1
1111,63.33,0,0,0,0,0,0.0,0,0.27784999999999993,0,11.95416,0,0.86455667,0.9992620270158614,0.0,0.0384109537001073,0.0,0,-0.011305272,0,1.0303642238556396,0,-9.709831545032483,0,0.00027721618937325525,0,1
1112,63.36,0,0,0,0,0,0.0,0,0.2771999999999999,0,11.962635,0,0.86605436,0.9992685263367332,0.0,0.038241499353627126,0.0,0,-0.011314113,0,1.0276120757452114,0,-9.709940093629582,0,0.0002768417927032896,0,1
1113,63.39,0,0,0,0,0,0.0,0,0.27654999999999996,0,11.971127,0,0.867558,0.9992750020274733,0.0,0.03807190989421491,0.0,0,-0.011322989,0,1.0248589888458368,0,-9.710046356179548,0,0.00027642140568929217,0,1
1114,63.419999999999995,0,0,0,0,0,0.0,0,0.2758999999999999,0,11.979635,0,0.86906767,0.9992814538784673,0.0,0.03790218904676341,0.0,0,-0.011331903,0,1.0221050900796342,0,-9.710151737333723,0,0.00027598946497211656,0,1
1115,63.449999999999996,0,0,0,0,0,0.0,0,0.27525,0,11.988161,0,0.8705834,0.9992878819637059,0.0,0.03773233309100739,0.0,0,-0.011340854,0,1.0193502519741167,0,-9.710255713276771,0,0.00027557788751553204,0,1
1116,63.48,0,0,0,0,0,0.0,0,0.27459999999999996,0,11.996704,0,0.8721052,0.9992942862146648,0.0,0.03756234202926818,0.0,0,-0.011349842,0,1.0165945839279995,0,-9.710357366662805,0,0.00027515448727594914,0,1
1117,63.51,0,0,0,0,0,0.0,0,0.27395,0,12.005263,0,0.873633,0.9993006667020629,0.0,0.037392212141203265,0.0,0,-0.011358867,0,1.0138378385105709,0,-9.710458591343219,0,0.00027475370985556303,0,1
1118,63.54,0,0,0,0,0,0.0,0,0.2732999999999999,0,12.01384,0,0.8751671,0.9993070232167027,0.0,0.03722194715181424,0.0,0,-0.01136793,0,1.011080020685252,0,-9.710556348494695,0,0.0002743408081805129,0,1
1119,63.57,0,0,0,0,0,0.0,0,0.27264999999999995,0,12.022433,0,0.8767073,0.9993133556898969,0.0,0.037051547063486574,0.0,0,-0.01137703,0,1.008321518343994,0,-9.710652913102889,0,0.0002738833049347294,0,1
1120,63.599999999999994,0,0,0,0,0,0.0,0,0.2719999999999999,0,12.031044,0,0.8782537,0.9993196641902963,0.0,0.03688100815587126,0.0,0,-0.011386169,0,1.0055620500830225,0,-9.710749029199196,0,0.00027345072716938233,0,1
1121,63.629999999999995,0,0,0,0,0,0.0,0,0.27135,0,12.039672,0,0.87980634,0.9993259486471983,0.0,0.03671033043132636,0.0,0,-0.011395345,0,1.0028015382170026,0,-9.710842353206255,0,0.0002730054660944562,0,1
1122,63.66,0,0,0,0,0,0.0,0,0.27069999999999994,0,12.048317,0,0.88136524,0.9993322089898431,0.0,0.036539513892231944,0.0,0,-0.011404561,0,1.0000401002631405,0,-9.710934793920341,0,0.0002725525026743433,0,1
1123,63.69,0,0,0,0,0,0.0,0,0.27005,0,12.056979,0,0.8829304,0.9993384451474138,0.0,0.036368558540990144,0.0,0,-0.0114138145,0,0.9972778332305988,0,-9.711025088135246,0,0.0002720890735527022,0,1
1124,63.72,0,0,0,0,0,0.0,0,0.26939999999999986,0,12.0656595,0,0.8845019,0.9993446570490367,0.0,0.03619746438002522,0.0,0,-0.011423107,0,0.9945146122630771,0,-9.711114307563632,0,0.0002716476464107928,0,1
1125,63.75,0,0,0,0,0,0.0,0,0.26874999999999993,0,12.074357,0,0.88607967,0.9993508447579892,0.0,0.03602622768891157,0.0,0,-0.011432439,0,0.991750322303028,0,-9.711202478310234,0,0.00027119805693799756,0,1
1126,63.78,0,0,0,0,0,0.0,0,0.2681,0,12.083072,0,0.88766384,0.9993570080677986,0.0,0.035854852192943924,0.0,0,-0.01144181,0,0.9889851617688628,0,-9.711288216844151,0,0.0002707727360249298,0,1
1127,63.809999999999995,0,0,0,0,0,0.0,0,0.26744999999999997,0,12.0918045,0,0.8892545,0.9993631470403495,0.0,0.0356833341716956,0.0,0,-0.011451219,0,0.9862188223328224,0,-9.711371184781498,0,0.0002703012292864686,0,1
1128,63.839999999999996,0,0,0,0,0,0.0,0,0.26680000000000004,0,12.100554,0,0.89085156,0.9993692616026201,0.0,0.03551167362761175,0.0,0,-0.0114606675,0,0.983451853173898,0,-9.711454489514738,0,0.0002698537141156758,0,1
1129,63.87,0,0,0,0,0,0.0,0,0.26615,0,12.109323,0,0.8924551,0.9993753516815287,0.0,0.035339870563160417,0.0,0,-0.011470155,0,0.9806836931102381,0,-9.711535407073614,0,0.0002693621328364003,0,1
1130,63.9,0,0,0,0,0,0.0,0,0.26550000000000007,0,12.118108,0,0.8940651,0.9993814172039335,0.0,0.03516792498083262,0.0,0,-0.011479683,0,0.977914695033879,0,-9.711615306789687,0,0.00026893226648149886,0,1
1131,63.93,0,0,0,0,0,0.0,0,0.2648499999999999,0,12.126911,0,0.8956817,0.9993874580966325,0.0,0.03499583688314239,0.0,0,-0.01148925,0,0.9751445314790705,0,-9.7116917813094,0,0.0002684224769402331,0,1
1132,63.96,0,0,0,0,0,0.0,0,0.2642,0,12.135732,0,0.8973048,0.9993934744160919,0.0,0.03482360254959599,0.0,0,-0.011498857,0,0.9723736855787458,0,-9.711768475751809,0,0.0002679742171877486,0,1
1133,63.989999999999995,0,0,0,0,0,0.0,0,0.26354999999999995,0,12.14457,0,0.89893454,0.999399466087063,0.0,0.03465122198268667,0.0,0,-0.011508505,0,0.9696014997979411,0,-9.711841554163476,0,0.00026745065617863787,0,1
1134,64.02,0,0,0,0,0,0.0,0,0.2629,0,12.153427,0,0.9005709,0.9994054329057908,0.0,0.03447869890800677,0.0,0,-0.011518193,0,0.9668286783442848,0,-9.711914662892829,0,0.00026698595784856595,0,1
1135,64.05,0,0,0,0,0,0.0,0,0.26225,0,12.162302,0,0.902214,0.9994113749266297,0.0,0.034306029605065944,0.0,0,-0.011527922,0,0.9640546996846866,0,-9.711984898666302,0,0.0002665114970254534,0,1
1136,64.08,0,0,0,0,0,0.0,0,0.26160000000000005,0,12.171195,0,0.9038637,0.999417292201299,0.0,0.03413321035330895,0.0,0,-0.011537692,0,0.9612796635322675,0,-9.71205385819472,0,0.00026602969213527074,0,1
1137,64.11,0,0,0,0,0,0.0,0,0.26095,0,12.180105,0,0.9055202,0.999423184525854,0.0,0.03396024487839961,0.0,0,-0.011547501,0,0.9585036276054546,0,-9.712121437952046,0,0.0002655070595033755,0,1
1138,64.14,0,0,0,0,0,0.0,0,0.2603000000000001,0,12.1890335,0,0.90718347,0.9994290518247294,0.0,0.03378713318295033,0.0,0,-0.011557353,0,0.9557267274419746,0,-9.712186293498835,0,0.00026497920017676783,0,1
1139,64.17,0,0,0,0,0,0.0,0,0.25964999999999994,0,12.197981,0,0.90885353,0.9994348941475184,0.0,0.033613871546412405,0.0,0,-0.011567247,0,0.9529488046417716,0,-9.712249584032289,0,0.0002644793112655785,0,1
1140,64.2,0,0,0,0,0,0.0,0,0.259,0,12.206946,0,0.91053045,0.9994407114165914,0.0,0.03344045997138127,0.0,0,-0.011577182,0,0.9501698942293619,0,-9.71231186440424,0,0.0002639712926856475,0,1
1141,64.23,0,0,0,0,0,0.0,0,0.25834999999999997,0,12.21593,0,0.9122142,0.9994465035542525,0.0,0.03326689846047704,0.0,0,-0.01158716,0,0.947389872954393,0,-9.71237296082706,0,0.00026345757217601396,0,1
1142,64.25999999999999,0,0,0,0,0,0.0,0,0.25770000000000004,0,12.224932,0,0.9139049,0.9994522704827385,0.0,0.033093187016344554,0.0,0,-0.011597179,0,0.9446089860725971,0,-9.712431599908898,0,0.00026293795004601926,0,1
1143,64.28999999999999,0,0,0,0,0,0.0,0,0.25705,0,12.233952,0,0.91560256,0.9994580121242207,0.0,0.03291932564165344,0.0,0,-0.01160724,0,0.9418270022764095,0,-9.712487691300387,0,0.00026241222532532286,0,1
1144,64.32,0,0,0,0,0,0.0,0,0.2564000000000001,0,12.2429905,0,0.9173072,0.9994637285227885,0.0,0.032745310615805615,0.0,0,-0.011617344,0,0.9390439209987058,0,-9.71254172098733,0,0.00026188033666863756,0,1
1145,64.35,0,0,0,0,0,0.0,0,0.2557499999999999,0,12.252048,0,0.9190188,0.9994694195985335,0.0,0.03257114194145687,0.0,0,-0.011627491,0,0.9362598181648527,0,-9.712595673876601,0,0.00026137813959993257,0,1
1146,64.38,0,0,0,0,0,0.0,0,0.2551,0,12.261124,0,0.92073756,0.9994750851507892,0.0,0.032396823344623314,0.0,0,-0.011637679,0,0.9334746875968316,0,-9.712645325939869,0,0.00026079963300163574,0,1
